Anne,Roy,278,true
Lori,Sanchez,286,true
Allison,Chavez,127,true
Marcus,Adams,36,false
Mary,Smith,16,false
Joseph,Reed,178,true
Jason,Armstrong,26,false
Jeff,Armstrong,88,false
Sean,Shields,248,true
Jessica,Allison,105,true
Christian,Grant,99,false
Edward,Watson,180,true
Derrick,Cooke,142,true
Arthur,Hall,236,true
Sean,Patrick,139,true
Heather,Collins,127,true
Megan,Gomez,108,true
William,Hale,115,true
Olivia,Thompson,9,false
Lori,Torres,19,false
Vickie,Hernandez,215,true
Kimberly,Brown,40,false
Sherry,Meza,183,true
Phillip,Hansen,44,false
Jeanette,Knight,29,false
Kayla,Hanson,28,false
James,Johnston,284,true
Dr.,John,54,false
Elizabeth,Reyes,94,false
Kristen,Henry,77,false
Claudia,Anderson,160,true
Nicholas,Webb,19,false
Allison,Cooper,206,true
Zachary,Barnes,281,true
Gregory,Hill,266,true
Terry,Ayers,17,false
Jessica,Wilson,290,true
Daniel,Frazier,190,true
Brian,Welch,218,true
Carol,Chavez,123,true
Ethan,Mcdonald,214,true
Gerald,Martinez,58,false
Eric,King,60,false
Sylvia,Walters,111,true
Jonathan,Lane,64,false
Matthew,Turner,180,true
Jeffrey,Bauer,31,false
Jessica,Shaffer,55,false
Chris,Spencer,251,true
Mary,Clarke,236,true
Timothy,Mendoza,106,true
Alicia,Hoffman,182,true
Joseph,Gardner,145,true
Rachael,Rangel,298,true
Jeffrey,Harrington,194,true
Sophia,Randolph,159,true
Debbie,Freeman,276,true
Matthew,Braun,202,true
Sheri,Hudson,268,true
Mary,King,204,true
Beth,Davis,155,true
Margaret,Castillo,194,true
Tommy,Sandoval,172,true
Christopher,Hines,47,false
Richard,Wright,208,true
Michael,Brown,279,true
Nathan,Yu,134,true
Cameron,Ford,249,true
Carla,Hayes,265,true
Marissa,Matthews,136,true
Dr.,Samuel,237,true
Gary,Figueroa,169,true
Michael,West,147,true
Martin,Walton,140,true
Zachary,Lee,9,false
Christopher,Stephenson,67,false
Eric,Ortiz,118,true
Kara,Pittman,56,false
Andrew,Cowan,296,true
Rhonda,Moss,259,true
Sarah,Williams,93,false
Carolyn,Collins,236,true
Larry,Mooney,135,true
Laura,Livingston,294,true
Candace,Mckenzie,85,false
Candace,Wallace,125,true
Jason,White,218,true
Patricia,Reynolds,89,false
Michael,Ellison,244,true
Melissa,Robles,238,true
Heidi,Fry,110,true
James,Smith,164,true
Charles,Ruiz,48,false
Stephanie,Green,9,false
Stacey,Garcia,107,true
Glenda,Burke,206,true
Zachary,Alvarez,104,true
Rachel,Shaw,2,false
Carmen,Beard,270,true
Tony,Daniels,187,true
Randy,Mora,71,false
George,Aguirre,129,true
James,Miller,297,true
Jacqueline,Williams,17,false
April,Taylor,121,true
Robert,Johnson,132,true
Gary,White,281,true
Kim,Lowe,193,true
Samantha,Jones,136,true
Randy,Lozano,16,false
Arthur,Chavez,7,false
Melissa,Miller,163,true
Leslie,Mccormick,283,true
Carlos,Rubio,63,false
David,York,87,false
Gabriella,Anthony,8,false
Olivia,Poole,118,true
Wayne,Wilson,75,false
Elizabeth,Moore,267,true
Janice,Campbell,33,false
Julie,Johnson,64,false
Misty,Cantrell,189,true
Robert,Soto,109,true
Brenda,Cowan,61,false
Kelly,Guerrero,260,true
David,Nichols,19,false
Kayla,Taylor,186,true
Antonio,Garcia,125,true
Tyler,Cisneros,187,true
Jillian,Crawford,159,true
Karl,Pierce,133,true
Joann,Taylor,277,true
Jennifer,Jenkins,59,false
Nancy,Brown,79,false
Emma,Munoz,121,true
Shawn,Galloway,141,true
Melissa,Mcguire,213,true
Bryan,Chavez,125,true
Fernando,Salazar,256,true
Megan,Moore,251,true
Robert,Williams,175,true
Dennis,Sanford,29,false
Kimberly,Herrera,155,true
Gloria,Potts,289,true
Suzanne,Barnett,8,false
Leah,Myers,45,false
Kylie,Thomas,13,false
Amanda,Murphy,51,false
Christopher,Matthews,282,true
Nicole,Parks,52,false
Bobby,Martin,205,true
Kevin,Chambers,121,true
Kimberly,Lawson,250,true
Rachel,Lopez,102,true
Christopher,Clay,219,true
William,Taylor,67,false
Steven,Johnson,111,true
Daniel,Miller,81,false
Taylor,Bryant,188,true
Lauren,Jones,195,true
Lindsey,Robertson,23,false
Allison,Thomas,168,true
Vernon,Bishop,216,true
Susan,Parsons,133,true
Brady,Snyder,210,true
Brent,Mcgrath,175,true
Peter,Smith,279,true
Deborah,Fox,248,true
Heather,Collins,147,true
Phillip,Meyers,103,true
Nicholas,Hubbard,275,true
Misty,Ramirez,62,false
Scott,Johnson,86,false
Jay,Nixon,253,true
Tony,Hall,61,false
Taylor,Smith,41,false
Mark,Reynolds,70,false
Marilyn,Christensen,155,true
Denise,Atkins,185,true
Melissa,Gonzales,228,true
Henry,Hoffman,230,true
Daisy,Davenport,60,false
Christopher,Paul,123,true
Kevin,Craig,148,true
Natalie,Coleman,122,true
Jeremy,Strickland,131,true
Gary,Bonilla,163,true
Amanda,Richards,237,true
Heidi,Perez,245,true
Robert,Johnson,175,true
Gary,Mills,184,true
Chelsea,Caldwell,16,false
John,Frye,223,true
Michael,Strong,220,true
Christopher,Delgado,86,false
Whitney,Wallace,253,true
Rebecca,Martinez,60,false
Marissa,Mccoy,117,true
Ricky,Kerr,39,false
Anna,Campbell,250,true
Marie,Walters,73,false
Robert,Martin,38,false
Marc,Davis,162,true
James,Dixon,159,true
Vicki,Ramirez,186,true
Krista,Campbell,161,true
Lauren,Patterson,170,true
Megan,Clark,290,true
Judy,Zimmerman,220,true
Joseph,Williams,211,true
Lori,Acevedo,211,true
William,Taylor,276,true
Dawn,Snyder,249,true
Jennifer,Simmons,81,false
Alyssa,Nunez,164,true
Robert,Black,64,false
Julia,Young,239,true
Melinda,Barnes,227,true
Mr.Brett,Armstrong,154,true
Erik,Stevenson,246,true
Daniel,George,35,false
Lindsey,Jones,198,true
Virginia,Lopez,227,true
Andrew,Brown,93,false
Donna,Lowery,265,true
Alexis,Andrade,6,false
Alyssa,Pierce,48,false
Tara,Johnson,38,false
Michael,Brady,162,true
James,Rhodes,52,false
Pamela,Scott,42,false
Martin,Ward,171,true
Kristina,Hernandez,108,true
Robert,Bush,87,false
Rebecca,Larson,214,true
Brittany,Watson,191,true
Ryan,Ramirez,250,true
Edward,Burns,88,false
John,Prince,32,false
Ashley,Boyer,108,true
James,Dean,62,false
Natalie,Gordon,268,true
Ryan,Smith,136,true
Stephen,Thompson,54,false
William,Delgado,96,false
Brian,Johnson,125,true
James,Patel,217,true
Allen,Rogers,145,true
Aimee,Reyes,278,true
Susan,Williams,255,true
Edward,Griffin,109,true
Debra,Baker,297,true
Yvette,Kramer,280,true
Alyssa,Williams,271,true
John,Cunningham,173,true
Dana,Gilbert,87,false
Stephen,Henry,146,true
Bradley,James,138,true
Melinda,Peters,17,false
Robert,Goodman,214,true
Leslie,Moore,196,true
Sarah,Gray,271,true
Amy,Haynes,259,true
Gary,Dean,184,true
Jonathan,Duran,225,true
Elizabeth,Ruiz,125,true
Caitlin,Lewis,196,true
Micheal,Blackburn,10,false
Sheryl,Mccarthy,160,true
Lisa,Smith,151,true
Jared,Juarez,248,true
Brett,Castro,217,true
Jessica,Murray,175,true
Austin,Coffey,16,false
Shelly,Jacobs,4,false
Elizabeth,Logan,299,true
Cody,Anderson,128,true
Kayla,Wood,256,true
Paul,Singh,158,true
James,Mays,245,true
Thomas,Moore,245,true
Linda,Pacheco,300,true
Jenny,Clark,66,false
Patrick,Guzman,223,true
Mr.Scott,Peters,229,true
John,Stevenson,23,false
Kristina,Brooks,155,true
Nancy,Aguilar,63,false
Robert,Brown,133,true
Jessica,Williams,256,true
David,Brown,291,true
Dorothy,Munoz,243,true
Jason,Lawson,76,false
James,Hall,168,true
Patricia,Carpenter,46,false
Jeff,Cardenas,64,false
Michelle,Johnson,19,false
Frank,Madden,17,false
George,Tanner,291,true
Dylan,Johnson,41,false
Pamela,King,282,true
Jesse,Frazier,96,false
Edward,Russell,103,true
Diana,Mcdonald,183,true
Randy,Dawson,192,true
Jasmine,Williams,286,true
Robert,Smith,124,true
Sara,Young,184,true
Samantha,Gonzalez,206,true
Christina,Torres,286,true
Maria,Bailey,142,true
Charles,Bartlett,94,false
Natalie,Parker,238,true
Paula,Hernandez,49,false
Jessica,Jenkins,15,false
Drew,Henson,223,true
Michael,Davis,18,false
Ian,Ramos,24,false
Anna,Wright,236,true
Ashley,Anderson,74,false
Jennifer,Wright,298,true
Nicole,Lopez,68,false
Tara,Ellis,22,false
Hannah,Elliott,42,false
Gavin,Rodriguez,116,true
Johnny,Jackson,292,true
Martin,Garrett,147,true
Terri,Hayes,167,true
Adam,Huang,261,true
Carolyn,Garner,104,true
Lisa,Lee,130,true
Rodney,Escobar,9,false
Michael,Johnson,145,true
Michelle,Carter,56,false
John,Dunn,82,false
Terry,Pierce,298,true
David,Buck,259,true
Jennifer,Newman,149,true
Cynthia,Lee,247,true
Sylvia,Clark,300,true
Joseph,Taylor,86,false
Kathleen,Barton,37,false
Michael,Harris,53,false
Eric,Benson,172,true
Curtis,Butler,45,false
Brittany,Le,51,false
Jeremiah,Sims,101,true
David,Davis,290,true
Tiffany,Bond,181,true
Patricia,Chen,62,false
William,Crawford,182,true
Christina,Roberts,29,false
Jerome,Scott,232,true
Jeffery,Walker,272,true
Todd,Alvarez,212,true
John,Henry,224,true
James,Miles,156,true
Michael,Downs,31,false
Kayla,Wheeler,6,false
Charles,Martin,161,true
Harold,Bennett,135,true
Michael,Swanson,200,true
Janet,Mcdonald,80,false
Brett,Willis,244,true
Jacob,Smith,28,false
Alexa,Webb,168,true
Louis,Klein,40,false
Tony,Yu,16,false
Lisa,Goodman,121,true
Kimberly,Hernandez,37,false
Phillip,Friedman,146,true
Brian,Lam,3,false
Kristin,Wilkins,252,true
Joshua,Lynch,189,true
Blake,Mclaughlin,277,true
Billy,Olsen,10,false
Shawn,Brock,180,true
Danielle,Jones,223,true
Jim,Gomez,60,false
Sabrina,Henderson,179,true
David,Pennington,245,true
Deborah,Williams,137,true
Stephanie,Bowman,227,true
Joseph,Frazier,176,true
Ryan,Mclaughlin,250,true
Tony,Hall,136,true
Timothy,Martin,289,true
John,Obrien,262,true
Barbara,Johnson,54,false
Brandon,Marshall,140,true
Carrie,Miller,12,false
Samantha,Dean,262,true
Jamie,Wilson,88,false
Carlos,Acosta,237,true
Amy,Bennett,229,true
Dominique,Wells,117,true
Sarah,Bright,238,true
Michael,Barton,112,true
Rebecca,Anderson,172,true
Megan,Riggs,31,false
Whitney,Andrews,44,false
Catherine,Jones,127,true
William,Andrews,236,true
Kathleen,Edwards,158,true
Roger,Frost,220,true
Justin,Johnson,256,true
Valerie,Young,265,true
Samantha,Perez,240,true
Devin,Allen,72,false
Stephanie,Little,239,true
Melanie,Miller,28,false
Erica,Beck,2,false
Toni,Dunn,168,true
Eric,Dunn,212,true
David,Jackson,169,true
Melanie,Gates,95,false
Heather,Pierce,17,false
Jordan,Lewis,153,true
Michele,Johnson,256,true
Samantha,Ryan,249,true
Christopher,Hudson,202,true
Zachary,Williams,107,true
Donna,Davis,67,false
Jordan,Erickson,238,true
Christopher,Nolan,89,false
Evelyn,Hanna,11,false
Jason,Johnson,250,true
Barbara,Caldwell,225,true
Ronald,Huff,7,false
Holly,Norris,216,true
Derrick,Carter,12,false
Kenneth,Golden,286,true
Grace,Edwards,70,false
Jonathan,Rios,58,false
Mackenzie,Miller,266,true
Tammy,Taylor,139,true
Reginald,King,207,true
Matthew,Fletcher,131,true
Elizabeth,Jordan,178,true
Sally,Santiago,45,false
James,Johnson,13,false
Jason,Saunders,243,true
Carol,Hernandez,5,false
Kendra,Dawson,292,true
James,Hess,58,false
Michael,Stokes,26,false
Jeffrey,Martinez,148,true
Joseph,Bell,103,true
Pamela,Black,141,true
Robert,Jordan,100,false
Kathy,Baker,264,true
Brian,Bailey,115,true
Mitchell,Clark,190,true
Kelly,Mcintyre,169,true
Susan,Ali,261,true
Latoya,Gonzales,205,true
Olivia,Mayo,252,true
Thomas,Anderson,221,true
Todd,Jennings,182,true
Paul,Dixon,22,false
Julie,Torres,131,true
James,Miller,202,true
John,Howard,81,false
Anne,Savage,134,true
Richard,Wilson,227,true
Mrs.Amber,Esparza,188,true
Todd,Armstrong,99,false
Aaron,Richardson,118,true
Gregory,Pollard,234,true
Jon,Butler,226,true
Chelsea,Madden,117,true
Misty,Ramos,234,true
Ryan,Murphy,234,true
Brittany,Sandoval,259,true
Rose,Stanton,133,true
Kristen,Banks,287,true
Julia,Stokes,140,true
Paul,Phillips,186,true
Amber,Thompson,128,true
Mrs.Valerie,Norton,278,true
Adam,Parker,228,true
Jennifer,Gonzales,202,true
Jacqueline,Hernandez,260,true
Cory,Walker,277,true
Jennifer,Miller,221,true
Dawn,Bond,270,true
Tara,Daniel,248,true
Rebecca,Thompson,136,true
Victor,Serrano,260,true
Elizabeth,Bell,55,false
Julie,Coleman,123,true
Jennifer,Brown,9,false
Jessica,Moore,267,true
John,Ramirez,161,true
Becky,Hall,271,true
Christine,Smith,296,true
Christopher,Osborne,146,true
Jacob,Hernandez,8,false
Jennifer,Rogers,129,true
Tammy,Young,20,false
James,Lewis,56,false
Charles,Stanley,74,false
Christina,Garcia,86,false
Heather,Davis,74,false
Ashley,Fuentes,229,true
Jorge,Brown,3,false
Sierra,Park,206,true
Todd,Miller,273,true
Jeffrey,Sanchez,71,false
Crystal,Luna,100,false
Devin,Flores,61,false
Bianca,Martin,124,true
Danielle,Snyder,27,false
Edward,Carney,265,true
Joseph,Grimes,269,true
April,Fowler,165,true
Michelle,Mccoy,145,true
Alicia,Stone,21,false
Micheal,Lloyd,215,true
Richard,Ortiz,149,true
Jasmine,Reyes,45,false
Tony,Smith,114,true
Mary,Melton,198,true
William,Griffin,146,true
Scott,Vargas,58,false
Adam,Guerra,13,false
Christina,Vang,215,true
Nicole,Williams,189,true
Erica,Powers,143,true
Angela,Garcia,175,true
Melissa,Brown,258,true
John,Santiago,56,false
Donald,Nelson,21,false
Misty,Bell,263,true
Vanessa,Barnes,81,false
Brian,Austin,213,true
Jeffrey,King,252,true
Levi,Vaughn,142,true
Melanie,Blake,244,true
Marvin,Franklin,220,true
Angela,Massey,111,true
Lisa,Cole,202,true
George,Stark,104,true
Jeffrey,Salas,233,true
Richard,Reeves,86,false
Heather,Maldonado,292,true
Shelly,Mcdaniel,268,true
David,Ryan,81,false
Tyler,Trevino,76,false
Christina,Jackson,155,true
Jodi,Peterson,21,false
Melissa,Carney,42,false
David,Cole,113,true
Ricardo,Weber,215,true
Jessica,Mckenzie,281,true
James,Ramirez,36,false
Jeffrey,Wise,77,false
Brandy,Fisher,170,true
Renee,Barrera,246,true
Melanie,Wiggins,15,false
Alexander,Mckee,172,true
Sheryl,Hill,9,false
Sandra,White,273,true
Christopher,Thompson,22,false
Mr.Daniel,Smith,131,true
Theresa,Johnson,61,false
Kristopher,Cunningham,127,true
Nathan,Morgan,166,true
David,Murray,111,true
April,Taylor,2,false
Daniel,Herrera,245,true
John,Mcpherson,200,true
Scott,Simmons,44,false
Gary,Tran,87,false
Erica,Vaughn,290,true
Jennifer,Peterson,179,true
April,Mccormick,220,true
Justin,Davis,39,false
Julia,Hall,163,true
Anna,Cunningham,189,true
Jacob,Stevens,233,true
Jerry,Payne,170,true
Mark,Collins,118,true
Benjamin,Clark,93,false
Lisa,Norton,17,false
Christopher,Smith,81,false
Mary,Myers,37,false
Stephanie,Skinner,6,false
Dave,Kelly,122,true
Patricia,Gallagher,196,true
Shaun,Holloway,39,false
Marc,Love,262,true
Michael,Mayer,41,false
Mason,Rodriguez,163,true
Jason,Payne,83,false
Johnny,Hicks,75,false
Lisa,Rodgers,32,false
Sarah,Tyler,87,false
Brian,Rodriguez,26,false
Charlene,Jones,247,true
Scott,Lawrence,228,true
Carol,Patrick,140,true
Mrs.Jessica,Gibson,60,false
Linda,Sullivan,5,false
Donna,Carrillo,238,true
Scott,Baker,227,true
Brian,Jensen,175,true
James,Sosa,81,false
Veronica,Zavala,51,false
Jenny,Fields,186,true
George,Monroe,231,true
Michael,Smith,154,true
Kevin,Oliver,190,true
Nicholas,Mejia,14,false
Phillip,Logan,170,true
Jamie,Jackson,299,true
Thomas,Alvarez,72,false
Kaitlin,Lawson,117,true
Carlos,Wagner,268,true
Christopher,Anderson,46,false
Roberto,Sparks,114,true
Julie,Oneal,214,true
Megan,Friedman,240,true
Cheryl,Taylor,97,false
Jeffrey,Hatfield,242,true
James,Phillips,19,false
Jessica,Moore,129,true
Eric,Richards,80,false
Rebecca,Mitchell,241,true
Anna,Patrick,158,true
Eric,Schmidt,197,true
Mark,Campbell,157,true
Taylor,Oconnell,191,true
Debra,Peters,71,false
Richard,Anderson,100,false
William,Russell,201,true
Ryan,Mcdaniel,246,true
Jacqueline,Frazier,192,true
Steven,Stuart,32,false
Emily,Rodriguez,90,false
Ryan,Perez,28,false
Lauren,Hahn,287,true
Megan,Lopez,127,true
Matthew,Lucero,194,true
Joseph,Perez,53,false
Kimberly,Wright,154,true
Donald,Braun,16,false
Savannah,Reese,156,true
Leslie,Wiggins,66,false
Mrs.Deanna,Gonzalez,26,false
Derrick,Brown,23,false
Meghan,Davis,116,true
Faith,Edwards,164,true
Stephanie,Morgan,161,true
Laura,Vargas,17,false
Caleb,Singh,56,false
Cassandra,Andrade,189,true
Robert,Hall,184,true
Kenneth,Hill,6,false
David,Brown,137,true
Sarah,Lewis,237,true
Stephen,Meyers,261,true
Victor,Becker,72,false
Brad,Huff,151,true
Thomas,Sanchez,18,false
Michael,Chapman,230,true
Stephen,Lam,90,false
Theresa,Wells,80,false
Richard,Barrera,55,false
Kelly,Boyle,237,true
Alexander,Richardson,22,false
James,Hicks,177,true
Todd,Simon,94,false
Jason,Meyer,114,true
Matthew,Moore,150,true
Lindsay,Rivera,108,true
Michael,Peterson,253,true
Jennifer,Martin,193,true
Martin,Solomon,186,true
Rebecca,Quinn,72,false
Kerry,Branch,9,false
Leslie,Ruiz,219,true
Joseph,Howard,87,false
Rebecca,Wright,234,true
Jacqueline,Phillips,266,true
Wesley,Erickson,135,true
Janet,West,226,true
James,Barnett,238,true
Eric,Scott,253,true
James,Jones,251,true
Joshua,Baker,88,false
Kathleen,Baker,260,true
Michael,Clark,260,true
Anne,Richards,215,true
Renee,Williams,273,true
Derek,Thomas,128,true
Robert,White,15,false
Teresa,Figueroa,157,true
Ashley,Murphy,118,true
Laura,Peterson,228,true
Brian,Cardenas,97,false
Dana,Conrad,12,false
Kathleen,Deleon,124,true
Ebony,Garcia,244,true
Johnathan,Allen,8,false
Kirk,Pearson,9,false
Joseph,Bonilla,44,false
Christina,Moore,121,true
Gary,Barber,110,true
Laura,Diaz,1,false
Jerry,Stuart,222,true
Brianna,Griffith,201,true
Kenneth,Lopez,56,false
Wesley,Krause,116,true
Derek,Sullivan,200,true
Brian,Johnson,203,true
Miss,Monica,191,true
Christine,Peterson,144,true
Brianna,Ramirez,196,true
Robert,Decker,72,false
Michael,Bryant,82,false
Jamie,Silva,162,true
Steven,Jones,96,false
Christopher,Bautista,26,false
Elizabeth,Stein,256,true
Brandi,Werner,298,true
Derrick,Jones,168,true
Michelle,Price,81,false
Kara,Silva,32,false
Lisa,Cox,34,false
Jonathan,Armstrong,15,false
Randy,Rodriguez,178,true
Amber,Payne,124,true
Patricia,Moore,56,false
Barbara,Krueger,61,false
Susan,Colon,192,true
Ryan,Morgan,296,true
Chad,Willis,9,false
Brian,Curtis,155,true
Stephanie,Jones,257,true
Jeffrey,Garcia,242,true
Erik,Walker,167,true
Steven,Murray,180,true
Samuel,Simmons,38,false
Brian,Brown,100,false
Barbara,Brown,223,true
Monica,Oconnor,28,false
Jacob,Yang,54,false
Jennifer,Roberts,173,true
Ashley,Schultz,171,true
Elizabeth,Swanson,228,true
Jonathan,Lawrence,37,false
Linda,Rodriguez,176,true
Molly,Tate,193,true
Patrick,Mosley,21,false
Anita,Nelson,98,false
Susan,Harris,62,false
John,Conrad,216,true
Peggy,Johnson,219,true
Timothy,Allen,199,true
Susan,Hansen,91,false
Linda,Woods,227,true
Susan,Herrera,175,true
Linda,White,212,true
Andrew,Matthews,288,true
Mrs.Lisa,Richardson,186,true
Jennifer,Dixon,173,true
Daniel,James,7,false
Kyle,Chaney,129,true
Erin,Kennedy,92,false
Allison,Jones,51,false
Jason,Lopez,182,true
Cameron,Burton,74,false
Joe,Cook,58,false
Robert,Miller,268,true
Olivia,Martin,82,false
Manuel,Long,94,false
Richard,Villanueva,76,false
Taylor,Jones,62,false
Catherine,Simmons,137,true
Samantha,Miranda,120,true
Sarah,Brown,298,true
Jerry,Clark,244,true
Briana,Morris,66,false
Michelle,Schneider,132,true
Alyssa,Kim,211,true
Courtney,Williams,232,true
Rebekah,Gonzalez,193,true
Cameron,Gay,144,true
Jose,Martinez,81,false
Gabrielle,Todd,174,true
Adrian,Price,133,true
James,Daniels,270,true
Henry,Huffman,185,true
Beth,Murphy,25,false
Kevin,Haynes,115,true
Darryl,Deleon,204,true
Jeffrey,Wells,265,true
John,Hicks,253,true
Pamela,Stanley,166,true
Frank,Gardner,248,true
Eric,Kennedy,60,false
Michael,Buchanan,85,false
Brooke,Johnson,170,true
Joseph,Alvarado,44,false
Dawn,Ross,99,false
Christina,Hammond,49,false
Adrian,Richmond,4,false
Elizabeth,Gardner,74,false
Melissa,Wood,138,true
Matthew,Nelson,241,true
Janet,Gross,7,false
Michael,Murphy,259,true
Samuel,Davis,197,true
James,Garcia,132,true
Carolyn,Glover,288,true
Jonathan,Singleton,278,true
Jennifer,Rodriguez,267,true
Robert,Moore,25,false
Kelly,Rogers,203,true
Kelly,Rodriguez,162,true
Michael,Fisher,3,false
Lorraine,Shaw,276,true
Steven,White,37,false
Joy,Long,217,true
Brandon,Riggs,8,false
Raymond,Henderson,212,true
Kenneth,Wright,84,false
Katelyn,Sloan,84,false
Jonathan,Robinson,142,true
Gina,Morales,155,true
Rachel,Martinez,101,true
Nicole,Mcgee,212,true
Danielle,Hunter,166,true
Dillon,Baker,230,true
Steven,Lane,251,true
Sandra,Cook,129,true
Heather,Cardenas,69,false
Kyle,Robinson,41,false
James,Rodriguez,279,true
John,Robertson,250,true
Melissa,Smith,9,false
Sarah,Oneal,89,false
Austin,Mcdowell,99,false
Marie,Taylor,126,true
Teresa,Garrett,201,true
Kelly,Perez,250,true
Mary,Odom,95,false
Stacy,Hansen,38,false
Sara,Lopez,205,true
Arthur,Gibson,63,false
Jennifer,Ortiz,105,true
Amanda,Davis,200,true
Tina,Fitzpatrick,129,true
Andrea,Page,139,true
Wayne,Reeves,172,true
James,Sullivan,46,false
John,Hernandez,194,true
Tiffany,Barnett,272,true
Jessica,Watts,59,false
Miss,Katherine,50,false
Nathan,Nielsen,23,false
Patricia,Davis,172,true
Ricardo,Davies,170,true
Matthew,Lawson,200,true
Christopher,Miller,179,true
Charles,Mendoza,157,true
Jack,Lin,111,true
Michelle,Jacobs,147,true
Amber,Hopkins,289,true
Christine,Lara,218,true
Nancy,Garcia,141,true
Lindsey,Owens,265,true
Lisa,Brewer,43,false
Alex,Rhodes,264,true
Daniel,Bennett,157,true
Susan,Robinson,268,true
Christopher,Olson,260,true
Jon,Roach,130,true
Michael,Robinson,38,false
Rodney,Arellano,206,true
Alicia,Wong,250,true
Jesse,Singh,148,true
Nicole,Smith,65,false
Dwayne,Snyder,36,false
Marcus,Rice,97,false
Ashley,Dixon,88,false
Erica,Nelson,91,false
Anna,Valdez,202,true
Marco,Pierce,229,true
Nicole,Henry,112,true
Melissa,David,126,true
Patricia,Moreno,153,true
Kevin,Woodard,47,false
Adam,Bailey,130,true
Carrie,Henson,95,false
Richard,Martin,32,false
Whitney,Reed,63,false
Michael,Snyder,259,true
Dana,Molina,280,true
Justin,Decker,10,false
Cristina,Gray,74,false
Mark,Nguyen,95,false
Michael,Johnson,284,true
Nicholas,Clark,230,true
Todd,Wheeler,239,true
Linda,Woods,32,false
Alan,Peterson,113,true
Christina,Pennington,226,true
Jennifer,Baldwin,2,false
Jake,Oliver,277,true
Ms.,Krystal,76,false
Jacob,Grant,95,false
Malik,Wright,204,true
Gabrielle,Johnson,25,false
Anne,Howard,11,false
Trevor,Gutierrez,177,true
Caleb,Morales,121,true
Jennifer,Hernandez,257,true
Mark,Montes,248,true
Matthew,Peck,217,true
James,Dominguez,70,false
Jonathan,Mclaughlin,202,true
Melissa,Vega,56,false
Renee,Ellis,17,false
Mark,Schmidt,90,false
Anthony,Baker,228,true
Amanda,Perkins,110,true
Lisa,Garcia,199,true
Jennifer,Sullivan,183,true
Jeremy,Wright,107,true
Tracy,Frazier,222,true
Kathryn,Cardenas,258,true
Robert,Wheeler,2,false
John,Gonzalez,234,true
Thomas,Gordon,257,true
Jacob,Mcintyre,278,true
Charles,Melendez,114,true
Angel,Johnson,201,true
Derek,Stevens,139,true
Cindy,Odonnell,160,true
Mary,Holmes,186,true
Amanda,Monroe,136,true
Sara,Sanchez,196,true
Dennis,Williams,172,true
Emily,Mitchell,245,true
Lauren,Rodriguez,17,false
Jeffrey,Santiago,249,true
Tony,Norton,113,true
Jacqueline,Choi,289,true
Andrew,Mclaughlin,125,true
Larry,Livingston,73,false
Caitlin,Ryan,80,false
Mr.Bryan,Porter,63,false
Crystal,Harris,78,false
Joseph,Marshall,111,true
Brendan,Smith,141,true
Amy,Wilson,43,false
David,Clark,137,true
Terri,Pace,63,false
Erika,Joseph,82,false
Jessica,Brown,257,true
Chase,Young,89,false
Mitchell,Cook,292,true
Paul,Allen,222,true
Adam,Morales,149,true
Jeffrey,Hernandez,207,true
